timestamp,headQuat,headEuler,headForw,headLatLon,headTilt,headUV
5.732898,"(-0.13822370,0.9241121,-0.1532854, -0.32158160)","(21.85174000,216.4919, 350.26880000)","(-0.55197950,-0.3722061, -0.74617790)","(-21.85173000, -143.50810000)",-9.02589,"(0.09517443, 0.61668530)"
5.746577,"(-0.14109980,0.9209529,-0.1543864, -0.32878800)","(22.15720000,217.3615, 350.15410000)","(-0.56202870,-0.377149, -0.73612670)","(-22.15720000, -142.63850000)",-9.112359,"(0.09731138, 0.61831170)"
5.760936,"(-0.14414530,0.9173765,-0.1554829, -0.33684930)","(22.48139000,218.3421, 350.04590000)","(-0.57321100,-0.3823833, -0.72471510)","(-22.48139000, -141.65790000)",-9.190797,"(0.09981716, 0.62002970)"
5.778388,"(-0.14703660,0.9135075,-0.1562672, -0.34563710)","(22.77697000,219.4239, 349.96800000)","(-0.58553020,-0.3871451, -0.71223140)","(-22.77697000, -140.57620000)",-9.242566,"(0.10262720, 0.62164890)"
5.786658,"(-0.14963450,0.9094426,-0.1569648, -0.35480370)","(23.05925000,220.5668, 349.93610000)","(-0.59837260,-0.3916828, -0.69895270)","(-23.05925000, -139.43320000)",-9.252448,"(0.10567820, 0.62318020)"
5.800438,"(-0.15163920,0.9051426,-0.1570295, -0.36477960)","(23.25961000,221.8311, 349.97380000)","(-0.61273150,-0.3948979, -0.68455510)","(-23.25961000, -138.16890000)",-9.203873,"(0.10918300, 0.62429860)"
5.812992,"(-0.15349660,0.900463,-0.1567386, -0.37555040)","(23.42611000,223.2084, 350.03970000)","(-0.62822090,-0.3975661, -0.66878980)","(-23.42611000, -136.79160000)",-9.131982,"(0.11307750, 0.62528200)"
5.826697,"(-0.15528840,0.8950259,-0.1560548, -0.38789310)","(23.56672000,224.8015, 350.14320000)","(-0.64588180,-0.3998167, -0.65037180)","(-23.56672000, -135.19850000)",-9.027545,"(0.11759980, 0.62608260)"
5.84072,"(-0.15736720,0.8887994,-0.1549936, -0.40155730)","(23.69703000,226.5739, 350.23810000)","(-0.66502590,-0.4019004, -0.62945750)","(-23.69703000, -133.42610000)",-8.931754,"(0.12265320, 0.62686220)"
5.853489,"(-0.16026060,0.8815126,-0.1537265, -0.41667770)","(23.86467000,228.5395, 350.27770000)","(-0.68534060,-0.4045778, -0.60549580)","(-23.86467000, -131.46050000)",-8.884006,"(0.12807990, 0.62782820)"
5.866223,"(-0.16366700,0.8736334,-0.1523579, -0.43216290)","(24.05865000,230.5631, 350.27260000)","(-0.70523200,-0.4076715, -0.58004460)","(-24.05865000, -129.43690000)",-8.875222,"(0.13366800, 0.62887160)"
5.879854,"(-0.16743130,0.8645435,-0.1506322, -0.44926750)","(24.26132000,232.8208, 350.26510000)","(-0.72638150,-0.410899, -0.55093740)","(-24.26132000, -127.17920000)",-8.867782,"(0.13991270, 0.63001120)"
5.893309,"(-0.17126470,0.8544335,-0.1488943, -0.46737820)","(24.48980000,235.2455, 350.28990000)","(-0.74768640,-0.4145312, -0.51877640)","(-24.48980000, -124.75450000)",-8.829151,"(0.14657960, 0.63126130)"
5.908013,"(-0.17522320,0.8427998,-0.1470129, -0.48720890)","(24.74280000,237.9435, 350.35870000)","(-0.76971900,-0.4185456, -0.48202930)","(-24.74280000, -122.05650000)",-8.748867,"(0.15409930, 0.63268700)"
5.920617,"(-0.17882550,0.8301219,-0.145165, -0.50778570)","(25.00007000,240.7992, 350.50740000)","(-0.79112960,-0.4226193, -0.44216190)","(-25.00006000, -119.20080000)",-8.596102,"(0.16220610, 0.63419010)"
5.939148,"(-0.18226110,0.8164412,-0.1434087, -0.52880870)","(25.27302000,243.7757, 350.71260000)","(-0.81120680,-0.4269321, -0.39959060)","(-25.27302000, -116.22430000)",-8.391665,"(0.17075350, 0.63581500)"
5.946795,"(-0.18594270,0.8010997,-0.1415215, -0.55103190)","(25.57336000,246.9849, 350.94580000)","(-0.83023330,-0.4316664, -0.35267090)","(-25.57336000, -113.01510000)",-8.160773,"(0.17990530, 0.63756870)"
5.95968,"(-0.19014210,0.7842605,-0.1394926, -0.57386700)","(25.91451000,250.3516, 351.16530000)","(-0.84707560,-0.4370295, -0.30243690)","(-25.91451000, -109.64840000)",-7.94028,"(0.18949440, 0.63957980)"
5.973008,"(-0.19381030,0.7661606,-0.1372178, -0.59716560)","(26.21467000,253.8776, 351.46840000)","(-0.86186120,-0.4417355, -0.24912910)","(-26.21466000, -106.12240000)",-7.648526,"(0.19968210, 0.64133950)"
5.986877,"(-0.19674270,0.7465113,-0.1346522, -0.62119400)","(26.45338000,257.6182, 351.88040000)","(-0.87447310,-0.4454695, -0.19197370)","(-26.45338000, -102.38180000)",-7.264526,"(0.21068550, 0.64286750)"
5.999662,"(-0.19919110,0.7253131,-0.1320826, -0.64559900)","(26.66656000,261.5373, 352.38590000)","(-0.88390340,-0.4487976, -0.13151230)","(-26.66656000, -98.46272000)",-6.800168,"(0.22234620, 0.64425980)"
6.013175,"(-0.20094020,0.701864,-0.1291614, -0.67106430)","(26.80754000,265.7605, 353.00370000)","(-0.89008440,-0.450995, -0.06598006)","(-26.80754000, -94.23946000)",-6.241176,"(0.23505710, 0.64527830)"
6.026958,"(-0.20265870,0.6766619,-0.1262623, -0.69650270)","(26.94779000,270.136, 353.66380000)","(-0.89141740,-0.4531784, 0.00211623)","(-26.94779000, -89.86398000)",-5.645836,"(0.24826810, 0.64627770)"
6.039764,"(-0.20444710,0.6499767,-0.1231451, -0.72150330)","(27.07146000,274.6033, 354.32360000)","(-0.88756730,-0.4551014, 0.07146328)","(-27.07146000, -85.39671000)",-5.052685,"(0.26173030, 0.64716170)"
6.053254,"(-0.20632310,0.6215915,-0.1197973, -0.74612560)","(27.18183000,279.1925, 354.98710000)","(-0.87813680,-0.4568159, 0.14210950)","(-27.18183000, -80.80748000)",-4.458126,"(0.27559240, 0.64798250)"
6.066918,"(-0.20837560,0.5916092,-0.1160434, -0.77013770)","(27.27492000,283.8759, 355.62420000)","(-0.86287990,-0.4582605, 0.21315630)","(-27.27492000, -76.12408000)",-3.888467,"(0.28965990, 0.64862970)"
6.080511,"(-0.20978100,0.5594929,-0.1115474, -0.79405090)","(27.25641000,288.7616, 356.28540000)","(-0.84173070,-0.4579735, 0.28591920)","(-27.25642000, -71.23840000)",-3.301678,"(0.30432030, 0.64866100)"
6.099033,"(-0.21086870,0.5259873,-0.1065228, -0.81702180)","(27.16973000,293.7104, 356.92230000)","(-0.81456150,-0.456628, 0.35774340)","(-27.16973000, -66.28962000)",-2.737811,"(0.31915590, 0.64828840)"
6.107472,"(-0.21138410,0.491295,-0.1011697, -0.83887460)","(27.00434000,298.7019, 357.55770000)","(-0.78149840,-0.4540579, 0.42789210)","(-27.00434000, -61.29807000)",-2.175828,"(0.33413660, 0.64744200)"
6.120521,"(-0.21169510,0.4558194,-0.09549972, -0.85924020)","(26.79856000,303.6672, 358.14620000)","(-0.74288300,-0.4508552, 0.49482770)","(-26.79856000, -56.33278000)",-1.654694,"(0.34887740, 0.64639340)"
6.133068,"(-0.21215760,0.4198585,-0.08973254, -0.87787010)","(26.60541000,308.567, 358.67950000)","(-0.69908770,-0.4478436, 0.55741590)","(-26.60541000, -51.43298000)",-1.18068,"(0.36343560, 0.64535000)"
6.146547,"(-0.21266700,0.3826618,-0.08363576, -0.89518030)","(26.40792000,313.5141, 359.16700000)","(-0.64952950,-0.444759, 0.61668540)","(-26.40792000, -46.48585000)",-0.7459858,"(0.37799450, 0.64430300)"
6.160078,"(-0.21288190,0.3444497,-0.07718308, -0.91108640)","(26.17274000,318.4911, 359.61610000)","(-0.59478520,-0.441079, 0.67207140)","(-26.17274000, -41.50893000)",-0.3443497,"(0.39255630, 0.64297850)"
6.172895,"(-0.21292790,0.3051608,-0.07035185, -0.92552110)","(25.91745000,323.5073, 0.01718322)","(-0.53490570,-0.4370758, 0.72307720)","(-25.91746000, -36.49266000)",0,"(0.40712500, 0.64161170)"
6.186565,"(-0.21274260,0.2663021,-0.06386504, -0.93794720)","(25.66429000,328.3934, 0.41296380)","(-0.47238110,-0.4330974, 0.76764760)","(-25.66429000, -31.60656000)",0.3727285,"(0.42137140, 0.64016340)"
6.200566,"(-0.21275670,0.2273315,-0.05765679, -0.94854130)","(25.45687000,333.2262, 0.80257150)","(-0.40673280,-0.4298315, 0.80611000)","(-25.45687000, -26.77380000)",0.7246976,"(0.43543580, 0.63899970)"
6.213233,"(-0.21284510,0.1880058,-0.05148418, -0.95744460)","(25.27310000,338.0448, 1.17568900)","(-0.33809400,-0.4269334, 0.83870160)","(-25.27310000, -21.95515000)",1.063121,"(0.44942000, 0.63796520)"
6.226746,"(-0.21344800,0.1487826,-0.04565599, -0.96447870)","(25.17078000,342.8082, 1.55462000)","(-0.26750490,-0.4253178, 0.86460730)","(-25.17078000, -17.19179000)",1.406948,"(0.46328120, 0.63737820)"
6.240757,"(-0.21422550,0.1099954,-0.03998344, -0.96974720)","(25.10543000,347.4862, 1.92513700)","(-0.19620450,-0.4242852, 0.88401690)","(-25.10543000, -12.51376000)",1.74316,"(0.47683650, 0.63697580)"
6.25834,"(-0.21475050,0.07113089,-0.03447873, -0.97346480)","(25.02472000,352.1551, 2.31344400)","(-0.12367820,-0.4230091, 0.89764520)","(-25.02471000, -7.84486000)",2.096112,"(0.49042090, 0.63649500)"
6.266538,"(-0.21540640,0.03359786,-0.02926829, -0.97550740)","(24.97531000,356.6519, 2.69537800)","(-0.05294078,-0.4222277, 0.90494260)","(-24.97531000, -3.34809100)",2.443124,"(0.50356590, 0.63618990)"
6.280526,"(-0.21596220,-0.003569,-0.02428296, -0.97609320)","(24.92460000,1.102925, 3.09394600)","(0.01745575,-0.4214252, 0.90669510)","(-24.92460000, 1.10292600)",2.805539,"(-0.48344210, 0.63583090)"
6.292797,"(-0.21647330,-0.04021319,-0.01956082, -0.97526380)","(24.87651000,5.49701, 3.51137900)","(0.08690573,-0.4206639, 0.90304450)","(-24.87651000, 5.49701000)",3.185183,"(-0.47057030, 0.63549790)"
6.306153,"(-0.21715400,-0.07530925,-0.01524469, -0.97310860)","(24.85559000,9.719654, 3.94189000)","(0.15318900,-0.4203326, 0.89434530)","(-24.85559000, 9.71965600)",3.576262,"(-0.45814750, 0.63529990)"
6.32059,"(-0.21768180,-0.1094058,-0.01074098, -0.96980910)","(24.82634000,13.82551, 4.32628300)","(0.21688160,-0.4198694, 0.88129000)","(-24.82634000, 13.82551000)",3.925806,"(-0.44613020, 0.63504420)"
6.332823,"(-0.21791820,-0.142494,-0.00611783, -0.96548930)","(24.77475000,17.8172, 4.66963500)","(0.27781920,-0.4190519, 0.86441420)","(-24.77475000, 17.81720000)",4.239007,"(-0.43452840, 0.63468180)"
6.346899,"(-0.21772360,-0.1745429,-0.0012783, -0.96027580)","(24.68966000,21.68842, 4.95385300)","(0.33577530,-0.4177031, 0.84426250)","(-24.68966000, 21.68842000)",4.50002,"(-0.42331160, 0.63416810)"
6.35929,"(-0.21720720,-0.2059897,0.00361795, -0.95413640)","(24.58111000,25.50122, 5.21024900)","(0.39151280,-0.4159811, 0.82077860)","(-24.58112000, 25.50122000)",4.736896,"(-0.41237760, 0.63348010)"
6.373184,"(-0.21663960,-0.2363051,0.00819657, -0.94718530)","(24.47333000,29.20508, 5.47624400)","(0.44409810,-0.4142695, 0.79445430)","(-24.47332000, 29.20509000)",4.982872,"(-0.40165100, 0.63282170)"
6.386667,"(-0.21627590,-0.2655567,0.01255357, -0.93943960)","(24.39491000,32.81304, 5.75234500)","(0.49351890,-0.4130236, 0.76540880)","(-24.39492000, 32.81304000)",5.237271,"(-0.39120460, 0.63228850)"
6.400314,"(-0.21590970,-0.2938754,0.01740561, -0.93097650)","(24.34587000,36.3233, 5.95318100)","(0.53966620,-0.4122439, 0.73404050)","(-24.34587000, 36.32330000)",5.422132,"(-0.38115050, 0.63194790)"
6.41864,"(-0.21513490,-0.3223643,0.02269403, -0.92156560)","(24.27731000,39.87308, 6.10055900)","(0.58439520,-0.4111534, 0.69959640)","(-24.27731000, 39.87309000)",5.559293,"(-0.37106040, 0.63152250)"
6.426877,"(-0.21377930,-0.3511642,0.0291442, -0.91111620)","(24.20636000,43.46634, 6.10726500)","(0.62744200,-0.4100243, 0.66196420)","(-24.20636000, 43.46634000)",5.568522,"(-0.36106540, 0.63113240)"
6.440566,"(-0.21207610,-0.3799233,0.0361765, -0.89965180)","(24.14692000,47.08228, 6.04233900)","(0.66825290,-0.4090778, 0.62136410)","(-24.14692000, 47.08228000)",5.511889,"(-0.35111950, 0.63083200)"
6.452786,"(-0.21041750,-0.4086892,0.04273907, -0.88705750)","(24.09425000,50.76505, 6.04703400)","(0.70707550,-0.4082388, 0.57739530)","(-24.09425000, 50.76505000)",5.518463,"(-0.34090540, 0.63054650)"
6.466549,"(-0.20913790,-0.4358145,0.04856739, -0.87405280)","(24.07473000,54.30983, 6.12329400)","(0.74153520,-0.4079278, 0.53265420)","(-24.07473000, 54.30983000)",5.588827,"(-0.33096740, 0.63041750)"
6.480508,"(-0.20848800,-0.4624893,0.0541662, -0.86005950)","(24.12488000,57.87864, 6.26999200)","(0.77295070,-0.4087268, 0.48527270)","(-24.12488000, 57.87864000)",5.72043,"(-0.32079700, 0.63062790)"
6.49333,"(-0.20798500,-0.4884805,0.05965224, -0.84532280)","(24.19898000,61.42646, 6.44226400)","(0.80103390,-0.4099069, 0.43625800)","(-24.19899000, 61.42646000)",5.87403,"(-0.31065960, 0.63099550)"
6.506644,"(-0.20764770,-0.5129053,0.06483366, -0.83042590)","(24.29150000,64.83205, 6.63588000)","(0.82493450,-0.4113791, 0.38762120)","(-24.29150000, 64.83205000)",6.046043,"(-0.30089470, 0.63144420)"
6.521599,"(-0.20662270,-0.5368433,0.06999926, -0.81498860)","(24.32723000,68.21222, 6.79114600)","(0.84611550,-0.4119475, 0.33821270)","(-24.32723000, 68.21223000)",6.185673,"(-0.29122230, 0.63158660)"
6.533252,"(-0.20465760,-0.5597498,0.07507143, -0.79947460)","(24.28524000,71.47583, 6.87295800)","(0.86428370,-0.4112796, 0.28959070)","(-24.28525000, 71.47583000)",6.262188,"(-0.28206210, 0.63135590)"
6.54709,"(-0.20204820,-0.5821115,0.08015721, -0.78351620)","(24.20087000,74.70239, 6.90263900)","(0.87979630,-0.4099368, 0.24064550)","(-24.20087000, 74.70239000)",6.293388,"(-0.27304700, 0.63085060)"
6.560519,"(-0.19902240,-0.6038372,0.08466233, -0.76720470)","(24.05581000,77.89175, 6.94707100)","(0.89283410,-0.4076263, 0.19154150)","(-24.05581000, 77.89175000)",6.341123,"(-0.26418130, 0.63004020)"
6.578555,"(-0.19624840,-0.6241456,0.08845764, -0.75106870)","(23.90447000,80.94657, 7.04318500)","(0.90283300,-0.4052129, 0.14385780)","(-23.90447000, 80.94657000)",6.436357,"(-0.25555920, 0.62916040)"
6.587026,"(-0.19355150,-0.6438654,0.09223197, -0.73448510)","(23.77157000,83.98174, 7.14044800)","(0.91011590,-0.4030913, 0.09595031)","(-23.77157000, 83.98174000)",6.531889,"(-0.24701050, 0.62841690)"
6.599699,"(-0.19125310,-0.6625788,0.09602746, -0.71776770)","(23.69089000,86.94374, 7.25163600)","(0.91442420,-0.4018021, 0.04882313)","(-23.69088000, 86.94376000)",6.637642,"(-0.23865030, 0.62790380)"
6.613173,"(-0.18926810,-0.6804852,0.0997702, -0.70083050)","(23.64533000,89.86021, 7.38496600)","(0.91604290,-0.401074, 0.00223485)","(-23.64533000, 89.86021000)",6.761931,"(-0.23033080, 0.62761310)"
6.626717,"(-0.18798050,-0.6973905,0.1036913, -0.68378210)","(23.68462000,92.71513, 7.55396600)","(0.91474240,-0.401702, -0.04338036)","(-23.68462000, 92.71514000)",6.914436,"(-0.22210120, 0.62774990)"
6.640584,"(-0.18700750,-0.7132282,0.1078291, -0.66686330)","(23.78028000,95.47636, 7.72103600)","(0.91092170,-0.4032304, -0.08733267)","(-23.78028000, 95.47637000)",7.062026,"(-0.21416700, 0.62824830)"
6.653285,"(-0.18608210,-0.7282856,0.1121738, -0.64991590)","(23.90771000,98.17855, 7.87361000)","(0.90490170,-0.4052646, -0.13005280)","(-23.90771000, 98.17857000)",7.19432,"(-0.20638320, 0.62886390)"
6.666524,"(-0.18518250,-0.7421634,0.116883, -0.63343460)","(24.08519000,100.7444, 7.98347700)","(0.89693450,-0.4080946, -0.17019810)","(-24.08519000, 100.74440000)",7.284484,"(-0.19908700, 0.62980500)"
6.680745,"(-0.18458230,-0.7550247,0.1217263, -0.61729240)","(24.31137000,103.2106, 8.10257300)","(0.88720490,-0.4116952, -0.20826580)","(-24.31137000, 103.21060000)",7.379828,"(-0.19199110, 0.63100500)"
6.692959,"(-0.18461190,-0.7667591,0.1265031, -0.60166100)","(24.59128000,105.5656, 8.27571900)","(0.87595000,-0.4161424, -0.24400220)","(-24.59128000, 105.56560000)",7.520527,"(-0.18509130, 0.63247620)"
6.706367,"(-0.18563280,-0.7768056,0.1313155, -0.58725610)","(24.96352000,107.7095, 8.51080400)","(0.86361470,-0.4220412, -0.27577310)","(-24.96352000, 107.70950000)",7.710601,"(-0.17866330, 0.63443950)"
6.720848,"(-0.18721860,-0.7856204,0.1368024, -0.57361570)","(25.45059000,109.708, 8.74105700)","(0.85006440,-0.4297326, -0.30450050)","(-25.45059000, 109.70800000)",7.887049,"(-0.17261790, 0.63706480)"
6.739512,"(-0.18795380,-0.7935599,0.143358, -0.56070010)","(25.99531000,111.5483, 8.80227600)","(0.83600880,-0.4382977, -0.33012790)","(-25.99532000, 111.54840000)",7.905718,"(-0.16729470, 0.64002570)"
6.746686,"(-0.18742510,-0.8012478,0.1510664, -0.54777070)","(26.57797000,113.3353, 8.67224800)","(0.82117290,-0.4474152, -0.35425250)","(-26.57796000, 113.33530000)",7.749827,"(-0.16233710, 0.64331270)"
6.760286,"(-0.18606220,-0.8083177,0.1590508, -0.53544960)","(27.15382000,114.9967, 8.43156500)","(0.80644010,-0.456381, -0.37599310)","(-27.15382000, 114.99670000)",7.496614,"(-0.15796380, 0.64658800)"
6.772729,"(-0.18491480,-0.8146161,0.1662331, -0.52399780)","(27.68578000,116.5342, 8.24958100)","(0.79223630,-0.4646223, -0.39558570)","(-27.68578000, 116.53420000)",7.299551,"(-0.15381730, 0.64965020)"
6.78634,"(-0.18392320,-0.8201202,0.1722907, -0.51370350)","(28.13575000,117.9157, 8.12718100)","(0.77922070,-0.4715622, -0.41284960)","(-28.13574000, 117.91570000)",7.161468,"(-0.15005540, 0.65214150)"
6.800491,"(-0.18253810,-0.8252801,0.1774328, -0.50409350)","(28.48287000,119.2004, 8.00507400)","(0.76726020,-0.476896, -0.42881470)","(-28.48287000, 119.20040000)",7.030902,"(-0.14661840, 0.65413210)"
6.812947,"(-0.18049670,-0.8302771,0.1821938, -0.49483970)","(28.76228000,120.421, 7.82899900)","(0.75593730,-0.4811766, -0.44387820)","(-28.76228000, 120.42100000)",6.858097,"(-0.14339400, 0.65578470)"
6.82653,"(-0.17793700,-0.8351449,0.1863976, -0.48592930)","(28.96450000,121.5855, 7.62249700)","(0.74530880,-0.4842677, -0.45825730)","(-28.96450000, 121.58550000)",6.664385,"(-0.14048000, 0.65695330)"
6.840477,"(-0.17516640,-0.8398526,0.1902591, -0.47724810)","(29.12883000,122.7122, 7.40792800)","(0.73498220,-0.4867748, -0.47207140)","(-29.12882000, 122.71220000)",6.46672,"(-0.13773200, 0.65796960)"
6.853494,"(-0.17262130,-0.8444612,0.1938322, -0.46852560)","(29.28292000,123.8487, 7.23944600)","(0.72438430,-0.4891226, -0.48582570)","(-29.28292000, 123.84870000)",6.310313,"(-0.13475700, 0.65887530)"
6.866907,"(-0.17009640,-0.8489516,0.1972545, -0.45982500)","(29.42923000,124.9791, 7.08340500)","(0.71363390,-0.4913482, -0.49930330)","(-29.42923000, 124.97910000)",6.165546,"(-0.13183620, 0.65975280)"
6.880729,"(-0.16715610,-0.8536862,0.2004086, -0.45068290)","(29.52748000,126.1629, 6.91478300)","(0.70248460,-0.4928409, -0.51344260)","(-29.52748000, 126.16290000)",6.013109,"(-0.12888260, 0.66036550)"
6.898799,"(-0.16388240,-0.8585891,0.2034049, -0.44112770)","(29.59518000,127.3942, 6.73388700)","(0.69082600,-0.4938686, -0.52806540)","(-29.59518000, 127.39420000)",5.852031,"(-0.12570810, 0.66078310)"
6.906612,"(-0.16060420,-0.8635374,0.2060479, -0.43133940)","(29.63085000,128.658, 6.58113100)","(0.67877100,-0.49441, -0.54298120)","(-29.63085000, 128.65800000)",5.717449,"(-0.12243220, 0.66105770)"
6.91975,"(-0.15787030,-0.8683105,0.2081609, -0.42164300)","(29.64512000,129.9245, 6.51567000)","(0.66650930,-0.4946265, -0.55777240)","(-29.64512000, 129.92450000)",5.659809,"(-0.11909030, 0.66115560)"
6.93292,"(-0.15550470,-0.8729168,0.2097777, -0.41210180)","(29.63048000,131.1805, 6.51234100)","(0.65421830,-0.4944044, -0.57233100)","(-29.63048000, 131.18050000)",5.657731,"(-0.11556050, 0.66105930)"
6.948087,"(-0.15335340,-0.8773043,0.2109444, -0.40289260)","(29.58372000,132.3967, 6.54335300)","(0.64222070,-0.4936947, -0.58636000)","(-29.58372000, 132.39670000)",5.687306,"(-0.11214400, 0.66080320)"
6.960663,"(-0.15102070,-0.8815609,0.2121252, -0.39375890)","(29.53361000,133.5908, 6.54779400)","(0.63017430,-0.4929341, -0.59991360)","(-29.53361000, 133.59080000)",5.694022,"(-0.10887220, 0.66052210)"
6.972928,"(-0.14858880,-0.8855406,0.2134372, -0.38494650)","(29.49924000,134.729, 6.52061700)","(0.61834280,-0.492412, -0.61252160)","(-29.49924000, 134.72900000)",5.672261,"(-0.10571670, 0.66033350)"
6.986655,"(-0.14607080,-0.8892276,0.214918, -0.37649410)","(29.48605000,135.8068, 6.46085000)","(0.60679150,-0.4922116, -0.62412490)","(-29.48605000, 135.80680000)",5.6211,"(-0.10283590, 0.66029100)"
7.000323,"(-0.14339580,-0.8925968,0.2164195, -0.36860720)","(29.47634000,136.7973, 6.36035700)","(0.59596790,-0.4920641, -0.63458280)","(-29.47634000, 136.79730000)",5.534243,"(-0.10032130, 0.66028790)"
7.013618,"(-0.14045930,-0.895782,0.2178987, -0.36106230)","(29.45952000,137.7302, 6.21697100)","(0.58565450,-0.4918086, -0.64430840)","(-29.45952000, 137.73020000)",5.410518,"(-0.09794831, 0.66021070)"
7.026423,"(-0.13741840,-0.8987984,0.2193478, -0.35378550)","(29.44133000,138.6202, 6.05221000)","(0.57567890,-0.4915321, -0.65344480)","(-29.44133000, 138.62030000)",5.268233,"(-0.09573936, 0.66016880)"
7.040641,"(-0.13439650,-0.9015141,0.2203015, -0.34738610)","(29.37903000,139.3956, 5.87941900)","(0.56713150,-0.4905848, -0.66158030)","(-29.37903000, 139.39560000)",5.121052,"(-0.09389329, 0.65989490)"
7.058596,"(-0.13138750,-0.9040483,0.2210566, -0.34142040)","(29.30171000,140.1125, 5.70017200)","(0.55923290,-0.4894085, -0.66913210)","(-29.30172000, 140.11250000)",4.968855,"(-0.09227419, 0.65952280)"
